,Customer_ID,snapshot_date,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Age,Occupation
263,CUS_0x9126,2024-03-01,78,127,-91,227,197,166,181,176,105,70,117,94,15,305,-51,45,310,10,206,49,19375.76,1633.6466,4,3,6.0,1.0,Not Specified,32,19,7.81,4.0,Unknown,1053.72,26.478325,27,Yes,10.511619,128.79393,Low_spent_Small_value_payments,314.0591,19,Entrepreneur
264,CUS_0x9146,2024-03-01,-188,91,201,-124,-103,60,86,-47,-91,5,43,205,248,259,12,67,32,141,112,340,16989.6,1165.8,5,6,7.0,3.0,"Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",8,0,10.09,6.0,Good,59.76,25.93615,20,No,29.197023,45.085438,High_spent_Medium_value_payments,292.29755,45,Writer
265,CUS_0x9153,2024-03-01,127,243,216,232,-79,4,-71,97,146,67,6,-14,195,28,53,128,188,82,110,53,33444.19,2868.0159,4,6,6.0,0.0,Unknown,13,12,22.83,2.0,Standard,109.26,33.853374,26,Yes,0.0,22.34944,High_spent_Large_value_payments,504.45215,29,Accountant
266,CUS_0x915a,2024-03-01,29,6,-29,171,60,-122,101,164,59,218,168,32,9,12,119,94,194,109,7,57,107545.2,9149.1,3,7,9.0,4.0,"Student Loan, Not Specified, Credit-Builder Loan, and Personal Loan",20,19,7.88,4.0,Standard,428.94,28.653786,20,Yes,349.08322,140.74603,High_spent_Large_value_payments,665.08075,29,Doctor
267,CUS_0x91ee,2024-03-01,15,197,35,198,26,50,-89,55,159,106,215,113,-113,208,40,140,44,65,-5,132,59241.38,4818.7817,4,5,9.0,3.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",7,10,6.0,2.0,Good,690.12,36.731293,24,No,128.92924,169.71806,Low_spent_Small_value_payments,473.23087,32,Manager
268,CUS_0x91f6,2024-03-01,305,-136,49,341,118,167,188,134,60,216,80,179,116,89,55,215,70,107,131,74,41810.62,3765.2183,4,7,7.0,2.0,"Personal Loan, and Personal Loan",5,14,10.47,3.0,Standard,1219.91,35.34018,15,No,64.202065,265.68417,Low_spent_Large_value_payments,316.6356,56,Writer
269,CUS_0x9200,2024-03-01,102,159,196,-40,210,285,162,214,231,114,-1,58,291,41,127,210,-46,176,-36,123,12683.275,938.9396,8,3,6.0,1.0,Personal Loan,17,20,7.73,1.0,Standard,1166.91,31.156708,30,Yes,7.0678105,27.859549,Unknown,317.51505,44,Architect
270,CUS_0x929d,2024-03-01,240,116,14,211,281,202,77,48,91,-29,268,222,34,272,64,165,221,309,-67,-32,43426.9,3497.9084,1,6,2.0,4.0,"Payday Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",7,7,8.35,6.0,Unknown,0.95,32.84555,32,No,98.63146,155.28357,High_spent_Medium_value_payments,435.00943,42,Entrepreneur
271,CUS_0x92f,2024-03-01,139,249,272,186,64,40,85,22,-7,62,76,-5,-1,-6,210,33,-180,58,100,-66,37404.67,3344.056,0,5,1.0,1.0,Personal Loan,18,9,3.09,6.0,Good,1292.8,35.69758,33,NM,25.520605,39.0772,High_spent_Medium_value_payments,519.8078,19,Doctor
272,CUS_0x9336,2024-03-01,157,83,-54,57,18,196,43,100,76,-80,151,22,30,201,-30,79,38,44,55,129,56539.04,4780.5864,7,6,16.0,6.0,"Payday Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Student Loan",35,23,8.42,13.0,Bad,1857.21,26.933268,19,Yes,231.30823,123.379585,High_spent_Large_value_payments,367.75455,33,Teacher
273,CUS_0x9339,2024-03-01,181,125,-85,162,95,32,77,-36,42,151,11,-41,-24,191,229,43,227,221,-48,21,15898.59,1059.8824,8,6,15.0,6.0,"Home Equity Loan, Payday Loan, Auto Loan, Mortgage Loan, Student Loan, and Debt Consolidation Loan",30,16,22.17,9.0,Unknown,2552.86,29.25588,3,NM,72.01044,51.657482,Low_spent_Small_value_payments,193.91318,40,Accountant
274,CUS_0x9379,2024-03-01,118,72,107,60,18,170,216,162,104,166,-53,108,173,-107,-113,14,4,303,49,85,61881.64,5266.803,6,5,19.0,7.0,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan",34,23,5.81,8.0,Bad,3738.53,38.747536,1,Yes,247.63312,296.62354,Low_spent_Medium_value_payments,262.42368,18,Lawyer
275,CUS_0x9381,2024-03-01,140,218,249,-56,28,10,245,152,297,212,59,45,43,46,195,275,42,51,135,368,32296.78,2655.3984,7,9,17.0,7.0,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",30,15,16.16,12.0,Unknown,2156.15,31.376488,13,Yes,118.43946,104.00288,High_spent_Medium_value_payments,293.0975,34,Engineer
276,CUS_0x9425,2024-03-01,92,164,162,8,41,150,169,224,158,160,65,95,12,40,90,207,-48,68,161,33,20314.65,1903.2355,8,4,5.0,6.0,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, and Personal Loan",22,16,13.61,5.0,Unknown,1483.15,30.216085,7,Yes,104.30726,17.418282,High_spent_Large_value_payments,334.61523,26,Teacher
277,CUS_0x9485,2024-03-01,80,138,22,148,107,-54,47,260,1,44,303,30,-16,-72,8,110,81,102,109,77,21949.16,1927.0967,4,6,4.0,0.0,Unknown,2,8,4.53,6.0,Unknown,1420.73,39.206833,33,No,0.0,62.237694,High_spent_Small_value_payments,390.472,39,Mechanic
278,CUS_0x94e2,2024-03-01,87,22,6,182,55,72,74,307,32,155,115,203,141,249,31,72,241,142,31,339,30411.89,2443.654,1,911,3.0,1.0,Debt Consolidation Loan,13,2,7.97,2.0,Good,509.8,26.590042,20,No,251.12474,73.519485,Unknown,440.15823,33,Entrepreneur
279,CUS_0x94f4,2024-03-01,26,178,52,130,82,125,78,-71,275,120,55,140,152,141,-35,203,1,119,57,248,40196.9,3139.0425,2,5,7.0,1.0,Home Equity Loan,0,13,14.07,4.0,Unknown,613.9,33.806976,20,No,272.69763,87.26394,High_spent_Small_value_payments,490.81168,32,Mechanic
280,CUS_0x9525,2024-03-01,285,129,105,151,-109,243,96,187,298,74,295,235,74,79,7,28,99,56,148,102,21457.186,1846.0988,1,5,9.0,1.0,Debt Consolidation Loan,6,3,5.74,2200.0,Good,749.41,32.21853,25,No,8.970576,147.45581,Low_spent_Large_value_payments,298.18347,40,Writer
281,CUS_0x9529,2024-03-01,43,203,85,174,-2,264,31,128,128,-30,178,228,91,264,139,66,-12,79,126,199,42519.57,3734.2976,9,9,26.0,8.0,"Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, Student Loan, and Personal Loan",42,24,24.1,8.0,Bad,2703.93,37.95562,7,Yes,238.32689,61.06714,High_spent_Medium_value_payments,324.03574,18,Mechanic
282,CUS_0x956f,2024-03-01,107,72,29,133,66,259,96,182,231,191,221,-38,50,309,32,211,57,95,123,82,32943.66,2811.305,5,6,14.0,6.0,"Payday Loan, Student Loan, Personal Loan, Auto Loan, Payday Loan, and Not Specified",20,11,14.52,10.0,Unknown,226.74,30.153658,10,Yes,162.93396,283.13193,Low_spent_Medium_value_payments,115.06461,30,Doctor
283,CUS_0x957e,2024-03-01,222,136,-75,119,240,155,225,-5,109,203,165,66,156,16,92,130,30,-7,-87,185,20620.64,1763.3867,9,9,32.0,9.0,"Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Not Specified, Auto Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",35,19,24.16,10.0,Bad,4962.47,27.623997,6,Yes,126.783554,146.2339,Low_spent_Small_value_payments,193.32121,23,Teacher
284,CUS_0x9620,2024-03-01,292,88,64,175,-32,96,74,268,186,171,-71,167,5,91,197,-10,105,90,128,65,8242.335,652.86127,7,9,29.0,6.0,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, and Auto Loan",40,22,9.9,13.0,Bad,2604.83,32.74699,19,Yes,72193.0,49.60263,Low_spent_Large_value_payments,260.7204,37,Architect
285,CUS_0x9661,2024-03-01,151,159,165,124,-44,-40,208,157,238,137,33,196,36,161,147,99,-9,151,249,150,17426.71,1745.2258,5,4,10.0,7.0,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, and Auto Loan",21,8,9.18,12.0,Standard,2353.61,34.33071,8,NM,79.42163,31.56494,High_spent_Large_value_payments,303.536,46,Doctor
286,CUS_0x96c3,2024-03-01,142,-29,-28,-39,154,75,203,338,-8,205,3,75,186,122,173,129,161,308,141,-190,30261.67,2455.4797,3,5,5.0,3.0,"Payday Loan, Home Equity Loan, and Credit-Builder Loan",10,18,6.48,4.0,Good,595.94,31.957245,22,NM,183.76486,52.625595,High_spent_Medium_value_payments,387.1161,28,Lawyer
287,CUS_0x96d9,2024-03-01,-94,59,178,-4,-21,223,6,295,168,97,123,-137,225,256,-27,25,109,76,315,213,57588.9,5098.075,3,4,5.0,3.0,"Personal Loan, Credit-Builder Loan, and Student Loan",14,3260,3.07,1.0,Standard,288.34,38.516438,32,No,115.57737,288.56555,Low_spent_Medium_value_payments,385.66458,18,Entrepreneur
288,CUS_0x9783,2024-03-01,167,146,-23,375,-10,126,155,141,75,-123,140,212,75,-33,53,171,105,37,98,-58,60843.33,4902.2773,4,6,14.0,3.0,"Student Loan, Auto Loan, and Payday Loan",22,18,14.42,11.0,Unknown,1494.43,29.526794,20,Yes,151.97885,159.64906,High_spent_Medium_value_payments,428.59982,40,Accountant
289,CUS_0x982a,2024-03-01,166,116,8,18,153,213,166,77,36,-86,210,142,5,189,69,231,138,291,16,72,20790.086,2015.5071,2,7,12.0,4.0,"Mortgage Loan, Payday Loan, Personal Loan, and Personal Loan",4,8,5.01,5.0,Good,695.85,30.248066,23,No,50.34317,155.8481,Low_spent_Small_value_payments,285.35944,29,Lawyer
290,CUS_0x983a,2024-03-01,121,8,69,79,-38,-23,-62,322,194,106,-50,135,246,61,12,87,57,189,-107,90,74213.52,6072.087,5,6,6.0,0.0,Unknown,17,9,5.65,3.0,Standard,201.35,33.59344,18,No,333.37292,253.97758,High_spent_Medium_value_payments,636.5684,53,Teacher
291,CUS_0x987d,2024-03-01,-13,143,227,118,-108,230,43,124,261,40,131,-36,235,194,-15,-66,-104,55,179,18,21060.63,1484.0525,5,6,20.0,4.0,"Not Specified, Debt Consolidation Loan, Auto Loan, and Student Loan",21,12,10.73,7.0,Standard,1072.32,25.441458,16,NM,42.825855,160.3389,Low_spent_Small_value_payments,235.2405,28,Musician
292,CUS_0x992b,2024-03-01,253,93,96,148,248,-68,81,96,104,41,258,113,174,159,213,21,57,157,89,65,19939.92,1719.66,8,8,21.0,6.0,"Personal Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Auto Loan",22,21,4.39,11.0,Bad,4211.46,38.373806,13,NM,59.76635,146.87714,Low_spent_Large_value_payments,235.32251,28,Doctor
293,CUS_0x9941,2024-03-01,30,151,24,222,159,-56,93,54,80,70,128,71,35,150,-6,87,61,-21,243,96,113652.12,9388.01,4,2,4.0,2.0,"Mortgage Loan, and Personal Loan",7,7,8.01,1.0,Good,316.56,36.51433,16,No,171.25035,264.9651,High_spent_Small_value_payments,762.5856,40,Mechanic
294,CUS_0x9983,2024-03-01,8,217,221,19,274,-7,162,-12,317,212,34,-30,127,-10,-36,189,46,121,239,220,57219.92,4511.3267,8,6,33.0,6.0,"Student Loan, Not Specified, Home Equity Loan, Not Specified, Personal Loan, and Personal Loan",18,24,19.25,13.0,Bad,4935.76,32.711723,3,Yes,159.29582,63.241848,High_spent_Medium_value_payments,478.595,36,Writer
295,CUS_0x99c9,2024-03-01,-135,100,109,212,297,35,253,-44,342,151,43,-19,-61,152,156,147,126,48,-15,25,65804.68,5639.723,8,4,5.0,4.0,"Student Loan, Home Equity Loan, Student Loan, and Auto Loan",22,16,21.69,1.0,Standard,1068.77,27.153503,31,Yes,181.60349,433.2859,Low_spent_Small_value_payments,239.08298,42,Lawyer
296,CUS_0x9a18,2024-03-01,-28,132,195,136,-25,167,139,196,46,200,350,-98,118,302,93,134,81,83,204,96,40517.81,3215.4841,1,2,2.0,1.0,Credit-Builder Loan,4,10,5.47,0.0,Good,1491.23,38.360306,30,No,25.059563,174.98486,High_spent_Small_value_payments,381.504,43,Musician
297,CUS_0x9a30,2024-03-01,82,74,386,33,160,166,108,255,52,185,145,-32,332,115,36,253,-17,23,-106,296,9081.535,842.79456,3,5,26.0,3.0,"Home Equity Loan, Student Loan, and Credit-Builder Loan",15,11,11.85,12.0,Unknown,1518.63,35.463146,5,Yes,16.643124,10000.0,High_spent_Small_value_payments,292.45563,31,Scientist
298,CUS_0x9a3c,2024-03-01,76,23,50,-84,185,192,192,93,49,356,-5,38,144,89,151,202,196,-16,-60,283,140770.16,11624.847,8,6,12.0,0.0,Unknown,8,6,9.83,4.0,Standard,1375.36,39.229195,25,Yes,0.0,418.20724,High_spent_Medium_value_payments,994.2774,25,Musician
299,CUS_0x9a70,2024-03-01,55,115,174,242,92,-13,80,-3,240,186,36,203,237,79,-77,115,156,148,214,-29,15264.39,1383.0325,1,4,5.0,0.0,Unknown,14,10,0.95,2.0,Unknown,104.07,22.618208,21,No,0.0,56.267036,Unknown,372.03622,31,Mechanic
300,CUS_0x9aa1,2024-03-01,23,77,-10,22,81,184,131,253,122,25,95,-8,139,75,86,73,79,146,-32,75,16517.795,1467.4829,5,6,11.0,0.0,Unknown,25,13,4.67,7.0,Standard,87.91,27.692371,23,Yes,0.0,122.18853,Low_spent_Medium_value_payments,304.55975,40,Architect
301,CUS_0x9c4f,2024-03-01,114,-17,23,-40,148,41,128,199,138,207,140,203,-60,167,284,74,-50,255,0,111,49077.12,4200.76,5,3,8.0,2.0,"Personal Loan, and Not Specified",28,17,2.52,3.0,Unknown,201.05,36.42115,29,No,74.294174,258.65137,Low_spent_Small_value_payments,377.13046,26,Architect
302,CUS_0x9c9c,2024-03-01,-103,106,181,365,37,10,57,3,55,240,17,174,246,197,73,47,137,78,-32,-23,32827.25,2828.6042,5,5,5.0,3.0,"Payday Loan, Home Equity Loan, and Not Specified",16,9,13.82,9.0,Standard,1271.28,34.363503,27,Yes,49.535084,376.47366,Low_spent_Small_value_payments,146.85167,43,Mechanic
303,CUS_0x9d1a,2024-03-01,271,71,52,-59,-52,221,229,5,162,70,125,153,41,60,43,202,159,-12,38,135,70968.8,5783.067,6,6,18.0,7.0,"Personal Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",0,11,18.24,8.0,Standard,2162.07,20.100769,16,Yes,73767.0,556.75116,Low_spent_Small_value_payments,316.38388,27,Writer
304,CUS_0x9d2f,2024-03-01,34,-39,89,98,-28,105,330,114,160,73,124,180,106,114,130,91,189,271,85,223,131091.12,10855.26,0,5,12.0,0.0,Unknown,13,1,9.41,3.0,Good,367.77,36.032837,21,No,0.0,517.64087,Low_spent_Small_value_payments,857.88513,41,Manager
305,CUS_0x9d60,2024-03-01,233,-6,-1,131,-54,102,303,81,177,229,73,319,-101,-47,110,-48,92,84,69,76,37743.72,3341.31,10,399,15.0,9.0,"Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",56,24,5.64,12.0,Bad,2319.84,27.414875,8,Yes,176.2655,80.462524,High_spent_Small_value_payments,337.40295,36,Teacher
306,CUS_0x9d62,2024-03-01,165,92,33,202,248,147,-41,88,81,-67,2,40,177,93,182,98,101,212,102,8,60340.08,4327.369,2,5,3.0,3.0,"Student Loan, Auto Loan, and Mortgage Loan",14,8,11.0,1.0,Good,638.7,22.84817,18,NM,577.39404,575.74884,Low_spent_Small_value_payments,65.66197,37,Accountant
307,CUS_0x9da0,2024-03-01,274,148,46,166,77,30,328,41,27,196,48,65,57,113,-176,-43,-11,-106,85,290,15153.54,1108.795,8,5,26.0,6.0,"Auto Loan, Home Equity Loan, Personal Loan, Student Loan, Mortgage Loan, and Debt Consolidation Loan",56,16,18.1,11.0,Bad,2660.07,31.384829,8,Yes,61.799873,97.98082,Low_spent_Small_value_payments,241.0988,42,Accountant
308,CUS_0x9dbc,2024-03-01,77,127,307,149,144,214,178,44,19,194,71,-137,108,29,138,46,63,150,284,183,42514.56,3780.88,7,9,31.0,7.0,"Personal Loan, Home Equity Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",16,17,23.96,11.0,Bad,3653.14,30.094036,11,Yes,143.17929,135.82692,High_spent_Medium_value_payments,349.0818,33,Scientist
309,CUS_0x9dd7,2024-03-01,94,26,71,165,361,-70,-29,151,71,75,178,6,221,114,186,293,54,32,114,42,106666.2,8873.85,6,6,12.0,5.0,"Not Specified, Payday Loan, Home Equity Loan, Student Loan, and Personal Loan",12,15,15.09,6.0,Standard,1288.06,38.57335,15,NM,317.94943,479.3642,High_spent_Medium_value_payments,686.2872,24,Engineer
310,CUS_0x9e39,2024-03-01,-38,238,-19,160,3,253,79,97,26,23,200,88,129,180,91,-48,296,87,61,31,7919.535,875.96124,3,10,23.0,6.0,"Student Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Auto Loan",25,15,17.49,8.0,Standard,2498.07,33.23441,16,Yes,30.356068,10000.0,Low_spent_Small_value_payments,304.31897,41,Manager
311,CUS_0x9f27,2024-03-01,-8,203,29,115,-116,88,209,210,73,103,169,183,-57,5,54,35,218,46,142,3,15005.31,1334.4425,4,4,20.0,7.0,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Not Specified, Credit-Builder Loan, Payday Loan, and Not Specified",16,13,17.98,9.0,Standard,1101.54,33.157173,11,Yes,66.836555,103.00755,Low_spent_Small_value_payments,253.60014,40,Media_Manager
312,CUS_0x9f43,2024-03-01,189,27,283,135,74,62,159,154,-66,240,255,89,25,2,210,188,207,130,31,79,31152.06,2348.005,4,5,16.0,4.0,"Auto Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",19,12,1.31,6.0,Unknown,674.41,24.8946,28,No,65.04548,65.15482,High_spent_Small_value_payments,364.6002,21,Manager
313,CUS_0x9f51,2024-03-01,137,66,224,238,-10,268,177,-26,97,263,61,222,23,99,210,274,177,247,133,103,9675.845,1062.3204,8,10,34.0,8.0,"Home Equity Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, and Mortgage Loan",51,17,17.17,9.0,Bad,4193.36,32.60483,11,Yes,51.043842,116.7346,Low_spent_Small_value_payments,228.4536,20,Doctor
314,CUS_0x9ff3,2024-03-01,36,124,237,56,120,183,104,151,130,149,230,207,269,272,12,39,140,192,59,53,40403.35,3340.9458,1,5,3.0,2.0,"Auto Loan, and Not Specified",11,12,0.94,3.0,Unknown,303.23,25.879528,16,No,55.22567,442.4672,Low_spent_Small_value_payments,126.40172,44,Teacher
315,CUS_0xa037,2024-03-01,90,208,33,261,168,134,103,88,110,167,114,129,19,269,93,65,97,227,141,156,151649.36,12823.446,3,7,11.0,3.0,"Personal Loan, Not Specified, and Payday Loan",7,12,4.48,3.0,Unknown,358.17,46.360943,30,No,224.70314,119.785965,High_spent_Large_value_payments,1177.8556,22,Manager
316,CUS_0xa06,2024-03-01,99,150,124,150,70,130,150,219,218,104,240,-31,92,20,215,86,-82,105,88,42,36791.9,2772.9917,6,958,20.0,3.0,"Debt Consolidation Loan, Home Equity Loan, and Student Loan",26,19,1.6,4.0,Standard,145.6,38.573708,24,No,57.30151,30.619596,High_spent_Medium_value_payments,439.37805,39,Developer
317,CUS_0xa062,2024-03-01,180,27,87,-14,130,46,-141,113,66,146,111,179,124,176,83,90,145,117,-1,124,63079.46,4966.6216,2,4,11.0,4.0,"Personal Loan, Payday Loan, Personal Loan, and Not Specified",5,13,0.72,0.0,Unknown,900.32,35.714024,31,No,110.23452,110.447655,High_spent_Large_value_payments,515.98,41,Doctor
318,CUS_0xa15a,2024-03-01,181,219,54,127,-2,8,-36,-5,216,203,137,65,84,-73,128,89,278,159,27,-3,89870.98,7346.2485,1,4,3.0,3.0,"Auto Loan, Mortgage Loan, and Personal Loan",1,8,5.08,2.0,Good,48.11,41.100784,26,No,192.14574,95.092964,High_spent_Large_value_payments,687.3861,23,Scientist
319,CUS_0xa1cc,2024-03-01,125,-29,209,285,299,120,-90,209,174,23,-14,241,-114,17,-84,81,213,83,167,158,79050.88,6676.573,6,8,21.0,7.0,"Mortgage Loan, Payday Loan, Auto Loan, Mortgage Loan, Home Equity Loan, Personal Loan, and Payday Loan",25,22,5.15,16.0,Bad,1570.89,29.701014,13,Yes,331.76932,348.7871,Low_spent_Large_value_payments,257.1009,39,Journalist
320,CUS_0xa21c,2024-03-01,0,246,45,217,58,185,110,82,60,100,85,63,169,53,-11,104,268,102,365,156,8068.86,774.405,9,10,32.0,5.0,"Not Specified, Not Specified, Home Equity Loan, Student Loan, and Payday Loan",33,14,4.43,11.0,Bad,3984.41,33.057995,6,Yes,19.244654,14.996149,High_spent_Large_value_payments,283.1997,46,Mechanic
321,CUS_0xa27a,2024-03-01,133,56,119,55,20,216,256,148,110,90,228,45,295,14,135,47,250,191,255,30,49790.5,4060.2083,6,5,15.0,2.0,"Auto Loan, and Auto Loan",27,9,3.34,4.0,Standard,1021.5,32.04502,17,No,63.07842,98.907776,High_spent_Large_value_payments,484.03464,56,Others
322,CUS_0xa294,2024-03-01,331,131,172,67,20,-13,289,58,239,164,32,118,111,174,18,137,115,-73,128,141,39558.72,3043.56,9,7,13.0,3.0,"Home Equity Loan, Credit-Builder Loan, and Student Loan",30,9,9.5,4.0,Standard,957.41,25.837004,19,Yes,89.41511,141.2167,Low_spent_Large_value_payments,343.72418,55,Teacher
323,CUS_0xa2b2,2024-03-01,48,154,154,268,105,381,7,-104,6,-12,88,24,32,188,246,110,116,307,225,251,71305.22,5914.1016,8,4,18.0,0.0,Unknown,17,15,8.49,5.0,Standard,1004.26,36.516563,23,No,0.0,162.02406,High_spent_Small_value_payments,689.3861,53,Manager
324,CUS_0xa2f4,2024-03-01,126,17,174,117,161,127,119,269,62,67,220,140,46,147,79,124,-41,25,242,66,15836.57,1552.7141,7,8,18.0,7.0,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",48,20,17.85,6.0,Bad,4880.95,26.388054,10,Yes,50.42557,90.62883,High_spent_Small_value_payments,274.217,32,Journalist
325,CUS_0xa336,2024-03-01,379,242,94,229,103,224,192,-94,68,221,106,56,202,124,106,-70,61,27,84,69,55735.62,4939.635,7,4,14.0,3.0,"Student Loan, Payday Loan, and Personal Loan",6,13,5.29,1.0,Unknown,48.86,39.345657,25,No,122.91936,71.11877,High_spent_Large_value_payments,539.92535,44,Musician
326,CUS_0xa4ad,2024-03-01,115,155,-50,67,122,183,74,-96,198,143,-40,336,75,-62,207,46,203,130,109,-109,125079.04,10197.253,6,7,17.0,1.0,Student Loan,9,19,10.14,6.0,Standard,1029.08,34.347427,18,No,88.81098,142.74622,High_spent_Large_value_payments,1028.1681,24,Manager
327,CUS_0xa547,2024-03-01,66,53,-63,281,134,4,13,-21,-44,54,70,240,-10,168,127,3,127,37,64,133,85059.6,6851.3,4,3,17.0,5.0,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",5,15,13.62,13.0,Standard,353.75,29.519917,18,Yes,207.99309,66.64474,High_spent_Large_value_payments,650.4922,41,Architect
328,CUS_0xa5c2,2024-03-01,208,33,273,270,141,230,272,49,214,40,192,110,119,234,172,201,249,-148,31,5,37824.96,2837.1038,3,6,3.0,4.0,"Mortgage Loan, Debt Consolidation Loan, Auto Loan, and Mortgage Loan",14,12,3.09,3.0,Unknown,568.59,24.115906,27,No,382.18988,48.21745,High_spent_Medium_value_payments,396.97693,31,Musician
329,CUS_0xa624,2024-03-01,358,116,137,131,114,174,91,-126,121,78,72,112,193,182,145,-6,91,42,37,227,46246.9,3775.9084,7,5,11.0,7.0,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",23,18,15.46,4.0,Standard,1120.46,29.534893,7,NM,223.68585,39.967705,High_spent_Large_value_payments,353.9373,21,Others
330,CUS_0xa64d,2024-03-01,125,175,317,115,378,-20,36,234,180,-43,211,-11,143,49,-105,86,92,12,74,194,30117.42,2312.785,7,7,29.0,3.0,"Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",55,8,10.69,11.0,Standard,1512.32,33.598083,6,Yes,51.140648,10000.0,High_spent_Medium_value_payments,374.3462,42,Doctor
331,CUS_0xa66a,2024-03-01,8,98,164,181,170,53,80,67,181,-119,182,134,293,95,156,130,106,200,119,236,42951.62,3580.3018,0,3,5.0,4.0,"Debt Consolidation Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",13,7,11.7,4.0,Unknown,1077.34,33.97686,23,No,80.51438,88.621284,High_spent_Medium_value_payments,438.8945,29,Others
332,CUS_0xa6e4,2024-03-01,25,194,-51,97,242,34,111,135,7,141,137,123,126,47,315,291,233,56,57,134,42941.85,3311.4875,6,9,26.0,3.0,"Payday Loan, Credit-Builder Loan, and Student Loan",43,17,13.92,7.0,Standard,2328.67,33.072853,11,Yes,97.915565,112.21646,High_spent_Medium_value_payments,371.01672,24,Teacher
333,CUS_0xa72c,2024-03-01,47,-37,66,122,-23,-57,58,95,36,-14,88,269,26,103,6,-7,171,7,-14,255,32117.87,2720.4893,6,6,6.0,4.0,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",15,18,19.38,11.0,Standard,1052.88,29.54126,7,NM,69.69259,219.2514,Low_spent_Large_value_payments,253.10492,27,Writer
